Results Table 1
,Maximum Load
,(lbf)
"1","980.72"

Time,Elongation,Load
(s),(in),(lbf)
"48.8200","0.1691","746.2248"
"48.8400","0.1691","746.3522"
"48.8600","0.1692","746.6420"
"48.8800","0.1693","746.8562"
"48.9000","0.1693","746.9697"
"48.9200","0.1694","747.0270"
"48.9400","0.1695","747.0484"
"48.9600","0.1695","747.1146"
"48.9800","0.1696","747.2824"
"49.0000","0.1697","747.4985"
"49.0200","0.1697","747.6520"
"49.0400","0.1698","747.7504"
"49.0600","0.1699","747.8163"
"49.0800","0.1699","747.8489"
"49.1000","0.1700","747.9278"
"49.1200","0.1701","748.0978"
"49.1400","0.1701","748.2821"
"49.1600","0.1702","748.4337"
"49.1800","0.1703","748.5754"
"49.2000","0.1703","748.6673"
"49.2200","0.1704","748.7059"
"49.2400","0.1705","748.7556"
"49.2600","0.1705","748.9158"
"49.2800","0.1706","749.1184"
"49.3000","0.1707","749.2651"
"49.3200","0.1707","749.3547"
"49.3400","0.1708","749.3398"
"49.3600","0.1709","749.3560"
"49.3800","0.1709","749.5183"
"49.4000","0.1710","749.8087"
"49.4200","0.1711","750.0278"
"49.4400","0.1711","750.1141"
"49.4600","0.1712","750.1664"
"49.4800","0.1713","750.1793"
"49.5000","0.1713","750.2356"
"49.5200","0.1714","750.3145"
"49.5400","0.1715","750.4968"
"49.5600","0.1715","750.6695"
"49.5800","0.1716","750.7968"
"49.6000","0.1717","750.8918"
"49.6200","0.1717","750.9337"
"49.6400","0.1718","751.0374"
"49.6600","0.1719","751.1647"
"49.6800","0.1719","751.3224"
"49.7000","0.1720","751.4699"
"49.7200","0.1721","751.5787"
"49.7400","0.1721","751.6544"
"49.7600","0.1722","751.6719"
"49.7800","0.1723","751.7276"
"49.8000","0.1723","751.9194"
"49.8200","0.1724","752.2011"
"49.8400","0.1725","752.3830"
"49.8600","0.1725","752.4262"
"49.8800","0.1726","752.3710"
"49.9000","0.1727","752.3716"
"49.9200","0.1727","752.5746"
"49.9400","0.1728","752.8772"
"49.9600","0.1729","753.0828"
"49.9800","0.1729","753.1198"
"50.0000","0.1730","753.1261"
"50.0200","0.1731","753.1546"
"50.0400","0.1731","753.2336"
"50.0600","0.1732","753.3564"
"50.0800","0.1733","753.5730"
"50.1000","0.1733","753.7630"
"50.1200","0.1734","753.9029"
"50.1400","0.1735","753.9584"
"50.1600","0.1735","753.9569"
"50.1800","0.1736","753.9682"
"50.2000","0.1737","754.0620"
"50.2200","0.1737","754.2364"
"50.2400","0.1738","754.4213"
"50.2600","0.1739","754.6005"
"50.2800","0.1739","754.6624"
"50.3000","0.1740","754.5984"
"50.3200","0.1741","754.6039"
"50.3400","0.1741","754.8035"
"50.3600","0.1742","755.1543"
"50.3800","0.1743","755.4022"
"50.4000","0.1743","755.4450"
"50.4200","0.1744","755.4060"
"50.4400","0.1745","755.4214"
"50.4600","0.1745","755.5692"
"50.4800","0.1746","755.8269"
"50.5000","0.1747","756.0384"
"50.5200","0.1747","756.1172"
"50.5400","0.1748","756.1797"
"50.5600","0.1749","756.1976"
"50.5800","0.1749","756.2062"
"50.6000","0.1750","756.3040"
"50.6200","0.1751","756.5103"
"50.6400","0.1751","756.7589"
"50.6600","0.1752","756.9486"
"50.6800","0.1753","757.0329"
"50.7000","0.1753","756.9805"
"50.7200","0.1754","756.8969"
"50.7400","0.1755","756.9815"
"50.7600","0.1755","757.2801"
"50.7800","0.1756","757.5461"
"50.8000","0.1757","757.7121"
"50.8200","0.1757","757.7206"
"50.8400","0.1758","757.6381"
"50.8600","0.1759","757.6495"
"50.8800","0.1759","757.8544"
"50.9000","0.1760","758.1647"
"50.9200","0.1761","758.3302"
"50.9400","0.1761","758.3484"
"50.9600","0.1762","758.3649"
"50.9800","0.1763","758.4095"
"51.0000","0.1763","758.5135"
"51.0200","0.1764","758.7121"
"51.0400","0.1765","758.9103"
"51.0600","0.1765","759.0755"
"51.0800","0.1766","759.2403"
"51.1000","0.1767","759.2800"
"51.1200","0.1767","759.2183"
"51.1400","0.1768","759.2204"
"51.1600","0.1769","759.4399"
"51.1800","0.1769","759.7278"
"51.2000","0.1770","759.9302"
"51.2200","0.1771","760.0088"
"51.2400","0.1771","759.9457"
"51.2600","0.1772","759.9008"
"51.2800","0.1773","759.9859"
"51.3000","0.1773","760.2489"
"51.3200","0.1774","760.4911"
"51.3400","0.1775","760.6600"
"51.3600","0.1775","760.7161"
"51.3800","0.1776","760.7093"
"51.4000","0.1777","760.7571"
"51.4200","0.1777","760.9238"
"51.4400","0.1778","761.1649"
"51.4600","0.1779","761.3161"
"51.4800","0.1779","761.3862"
"51.5000","0.1780","761.4202"
"51.5200","0.1781","761.4525"
"51.5400","0.1781","761.5364"
"51.5600","0.1782","761.6471"
"51.5800","0.1783","761.8181"
"51.6000","0.1783","761.9847"
"51.6200","0.1784","762.1087"
"51.6400","0.1785","762.1384"
"51.6600","0.1785","762.0822"
"51.6800","0.1786","762.1296"
"51.7000","0.1787","762.3553"
"51.7200","0.1787","762.6313"
"51.7400","0.1788","762.7920"
"51.7600","0.1789","762.8628"
"51.7800","0.1789","762.8353"
"51.8000","0.1790","762.8338"
"51.8200","0.1791","762.9646"
"51.8400","0.1791","763.1860"
"51.8600","0.1792","763.3656"
"51.8800","0.1793","763.4788"
"51.9000","0.1793","763.5531"
"51.9200","0.1794","763.5639"
"51.9400","0.1795","763.5905"
"51.9600","0.1795","763.7003"
"51.9800","0.1796","763.8746"
"52.0000","0.1797","764.0251"
"52.0200","0.1797","764.1382"
"52.0400","0.1798","764.2554"
"52.0600","0.1799","764.3135"
"52.0800","0.1799","764.3563"
"52.1000","0.1800","764.4574"
"52.1200","0.1801","764.6589"
"52.1400","0.1801","764.8477"
"52.1600","0.1802","764.9669"
"52.1800","0.1803","764.9978"
"52.2000","0.1803","764.9521"
"52.2200","0.1804","764.9965"
"52.2400","0.1805","765.2168"
"52.2600","0.1805","765.4704"
"52.2800","0.1806","765.5931"
"52.3000","0.1807","765.6245"
"52.3200","0.1807","765.6335"
"52.3400","0.1808","765.6689"
"52.3600","0.1809","765.7425"
"52.3800","0.1809","765.8777"
"52.4000","0.1810","766.0044"
"52.4200","0.1811","766.1027"
"52.4400","0.1811","766.1722"
"52.4600","0.1812","766.2370"
"52.4800","0.1813","766.3367"
"52.5000","0.1813","766.4954"
"52.5200","0.1814","766.6642"
"52.5400","0.1815","766.8181"
"52.5600","0.1815","766.9644"
"52.5800","0.1816","767.0924"
"52.6000","0.1817","767.1401"
"52.6200","0.1817","767.1775"
"52.6400","0.1818","767.2991"
"52.6600","0.1819","767.5518"
"52.6800","0.1819","767.7715"
"52.7000","0.1820","767.8774"
"52.7200","0.1821","767.8699"
"52.7400","0.1821","767.8379"
"52.7600","0.1822","767.9540"
"52.7800","0.1823","768.2146"
"52.8000","0.1823","768.5102"
"52.8200","0.1824","768.6251"
"52.8400","0.1825","768.6140"
"52.8600","0.1825","768.6028"
"52.8800","0.1826","768.6176"
"52.9000","0.1827","768.7217"
"52.9200","0.1827","768.9249"
"52.9400","0.1828","769.1737"
"52.9600","0.1829","769.3224"
"52.9800","0.1829","769.3891"
"53.0000","0.1830","769.4046"
"53.0200","0.1831","769.4281"
"53.0400","0.1831","769.5066"
"53.0600","0.1832","769.6709"
"53.0800","0.1833","769.8493"
"53.1000","0.1833","770.0316"
"53.1200","0.1834","770.1708"
"53.1400","0.1835","770.1675"
"53.1600","0.1835","770.1203"
"53.1800","0.1836","770.2264"
"53.2000","0.1837","770.5230"
"53.2200","0.1837","770.8342"
"53.2400","0.1838","770.9830"
"53.2600","0.1839","770.9562"
"53.2800","0.1839","770.8922"
"53.3000","0.1840","770.9540"
"53.3200","0.1841","771.1897"
"53.3400","0.1841","771.4708"
"53.3600","0.1842","771.5998"
"53.3800","0.1843","771.6437"
"53.4000","0.1843","771.6714"
"53.4200","0.1844","771.6560"
"53.4400","0.1845","771.7391"
"53.4600","0.1845","771.9450"
"53.4800","0.1846","772.2038"
"53.5000","0.1847","772.3837"
"53.5200","0.1847","772.4743"
"53.5400","0.1848","772.4677"
"53.5600","0.1849","772.3809"
"53.5800","0.1849","772.4067"
"53.6000","0.1850","772.6071"
"53.6200","0.1851","772.8650"
"53.6400","0.1851","773.0698"
"53.6600","0.1852","773.1667"
"53.6800","0.1853","773.1418"
"53.7000","0.1853","773.0961"
"53.7200","0.1854","773.1594"
"53.7400","0.1855","773.4175"
"53.7600","0.1855","773.6395"
"53.7800","0.1856","773.6957"
"53.8000","0.1857","773.6480"
"53.8200","0.1857","773.5893"
"53.8400","0.1858","773.6064"
"53.8600","0.1859","773.7526"
"53.8800","0.1859","773.9784"
"53.9000","0.1860","774.0937"
"53.9200","0.1861","774.1836"
"53.9400","0.1861","774.2335"
"53.9600","0.1862","774.1659"
"53.9800","0.1863","774.1159"
"54.0000","0.1863","774.2136"
"54.0200","0.1864","774.4676"
"54.0400","0.1865","774.6767"
"54.0600","0.1865","774.7888"
"54.0800","0.1866","774.7919"
"54.1000","0.1867","774.7276"
"54.1200","0.1867","774.7380"
"54.1400","0.1868","774.9116"
"54.1600","0.1869","775.1972"
"54.1800","0.1869","775.4110"
"54.2000","0.1870","775.5209"
"54.2200","0.1871","775.5266"
"54.2400","0.1871","775.5214"
"54.2600","0.1872","775.6381"
"54.2800","0.1873","775.8808"
"54.3000","0.1873","776.0716"
"54.3200","0.1874","776.1300"
"54.3400","0.1875","776.1695"
"54.3600","0.1875","776.2444"
"54.3800","0.1876","776.3233"
"54.4000","0.1877","776.4581"
"54.4200","0.1877","776.6295"
"54.4400","0.1878","776.7859"
"54.4600","0.1879","776.9351"
"54.4800","0.1879","777.0295"
"54.5000","0.1880","776.9697"
"54.5200","0.1881","776.9408"
"54.5400","0.1881","777.1023"
"54.5600","0.1882","777.4099"
"54.5800","0.1883","777.6227"
"54.6000","0.1883","777.6986"
"54.6200","0.1884","777.6995"
"54.6400","0.1885","777.6865"
"54.6600","0.1885","777.7620"
"54.6800","0.1886","777.9591"
"54.7000","0.1887","778.1887"
"54.7200","0.1887","778.3437"
"54.7400","0.1888","778.4254"
"54.7600","0.1889","778.4723"
"54.7800","0.1889","778.5101"
"54.8000","0.1890","778.5728"
"54.8200","0.1891","778.7547"
"54.8400","0.1891","778.9148"
"54.8600","0.1892","779.0084"
"54.8800","0.1893","779.1326"
"54.9000","0.1893","779.2300"
"54.9200","0.1894","779.2565"
"54.9400","0.1895","779.3115"
"54.9600","0.1895","779.4724"
"54.9800","0.1896","779.6370"
"55.0000","0.1897","779.7521"
"55.0200","0.1897","779.8080"
"55.0400","0.1898","779.7877"
"55.0600","0.1899","779.7935"
"55.0800","0.1899","779.9548"
"55.1000","0.1900","780.2424"
"55.1200","0.1901","780.3948"
"55.1400","0.1901","780.4184"
"55.1600","0.1902","780.4253"
"55.1800","0.1903","780.4252"
"55.2000","0.1903","780.4945"
"55.2200","0.1904","780.6123"
"55.2400","0.1905","780.7900"
"55.2600","0.1905","780.9308"
"55.2800","0.1906","781.0422"
"55.3000","0.1907","781.1044"
"55.3200","0.1907","781.1287"
"55.3400","0.1908","781.2266"
"55.3600","0.1909","781.3444"
"55.3800","0.1909","781.4885"
"55.4000","0.1910","781.6177"
"55.4200","0.1911","781.7311"
"55.4400","0.1911","781.7922"
"55.4600","0.1912","781.7574"
"55.4800","0.1913","781.7942"
"55.5000","0.1913","781.9944"
"55.5200","0.1914","782.2361"
"55.5400","0.1915","782.3829"
"55.5600","0.1915","782.3964"
"55.5800","0.1916","782.3460"
"55.6000","0.1917","782.3987"
"55.6200","0.1917","782.6050"
"55.6400","0.1918","782.8943"
"55.6600","0.1919","783.0361"
"55.6800","0.1919","783.0330"
"55.7000","0.1920","783.0077"
"55.7200","0.1921","783.0222"
"55.7400","0.1921","783.1146"
"55.7600","0.1922","783.2805"
"55.7800","0.1923","783.5144"
"55.8000","0.1923","783.6638"
"55.8200","0.1924","783.7638"
"55.8400","0.1925","783.7694"
"55.8600","0.1925","783.7167"
"55.8800","0.1926","783.7124"
"55.9000","0.1927","783.8137"
"55.9200","0.1927","783.9811"
"55.9400","0.1928","784.1401"
"55.9600","0.1929","784.2452"
"55.9800","0.1929","784.2431"
"56.0000","0.1930","784.1609"
"56.0200","0.1931","784.1694"
"56.0400","0.1931","784.4081"
"56.0600","0.1932","784.7337"
"56.0800","0.1933","784.9118"
"56.1000","0.1933","784.9308"
"56.1200","0.1934","784.8878"
"56.1400","0.1935","784.9322"
"56.1600","0.1935","785.1366"
"56.1800","0.1936","785.4201"
"56.2000","0.1937","785.6279"
"56.2200","0.1937","785.7153"
"56.2400","0.1938","785.7910"
"56.2600","0.1939","785.8351"
"56.2800","0.1939","785.9128"
"56.3000","0.1940","786.1078"
"56.3200","0.1941","786.4141"
"56.3400","0.1941","786.6749"
"56.3600","0.1942","786.8502"
"56.3800","0.1943","786.8951"
"56.4000","0.1943","786.8197"
"56.4200","0.1944","786.7836"
"56.4400","0.1945","786.9049"
"56.4600","0.1945","787.2074"
"56.4800","0.1946","787.4487"
"56.5000","0.1947","787.6087"
"56.5200","0.1947","787.6331"
"56.5400","0.1948","787.5278"
"56.5600","0.1949","787.5586"
"56.5800","0.1949","787.8312"
"56.6000","0.1950","788.1021"
"56.6200","0.1951","788.2010"
"56.6400","0.1951","788.1854"
"56.6600","0.1952","788.1414"
"56.6800","0.1953","788.1838"
"56.7000","0.1953","788.3317"
"56.7200","0.1954","788.5968"
"56.7400","0.1955","788.8248"
"56.7600","0.1955","788.9985"
"56.7800","0.1956","789.1662"
"56.8000","0.1957","789.2266"
"56.8200","0.1957","789.1974"
"56.8400","0.1958","789.2765"
"56.8600","0.1959","789.5356"
"56.8800","0.1959","789.7854"
"56.9000","0.1960","789.9762"
"56.9200","0.1961","790.0585"
"56.9400","0.1961","790.0151"
"56.9600","0.1962","789.9967"
"56.9800","0.1963","790.0913"
"57.0000","0.1963","790.3244"
"57.0200","0.1964","790.5184"
"57.0400","0.1965","790.6389"
"57.0600","0.1965","790.6542"
"57.0800","0.1966","790.5837"
"57.1000","0.1967","790.6115"
"57.1200","0.1967","790.7765"
"57.1400","0.1968","790.9525"
"57.1600","0.1969","791.0038"
"57.1800","0.1969","791.0005"
"57.2000","0.1970","790.9864"
"57.2200","0.1971","791.0117"
"57.2400","0.1971","791.0712"
"57.2600","0.1972","791.1641"
"57.2800","0.1973","791.2741"
"57.3000","0.1973","791.3625"
"57.3200","0.1974","791.3864"
"57.3400","0.1975","791.2747"
"57.3600","0.1975","791.1326"
"57.3800","0.1976","791.1392"
"57.4000","0.1977","791.3723"
"57.4200","0.1977","791.6137"
"57.4400","0.1978","791.7238"
"57.4600","0.1979","791.7486"
"57.4800","0.1979","791.7119"
"57.5000","0.1980","791.7122"
"57.5200","0.1981","791.8807"
"57.5400","0.1981","792.1476"
"57.5600","0.1982","792.3394"
"57.5800","0.1983","792.4293"
"57.6000","0.1983","792.4788"
"57.6200","0.1984","792.4849"
"57.6400","0.1985","792.5476"
"57.6600","0.1985","792.7052"
"57.6800","0.1986","792.8895"
"57.7000","0.1987","793.0122"
"57.7200","0.1987","793.1007"
"57.7400","0.1988","793.1760"
"57.7600","0.1989","793.2139"
"57.7800","0.1989","793.2501"
"57.8000","0.1990","793.3581"
"57.8200","0.1991","793.4888"
"57.8400","0.1991","793.6097"
"57.8600","0.1992","793.6943"
"57.8800","0.1993","793.6762"
"57.9000","0.1993","793.5948"
"57.9200","0.1994","793.6566"
"57.9400","0.1995","793.8826"
"57.9600","0.1995","794.0662"
"57.9800","0.1996","794.1150"
"58.0000","0.1997","794.1005"
"58.0200","0.1997","794.0505"
"58.0400","0.1998","794.0250"
"58.0600","0.1999","794.0902"
"58.0800","0.1999","794.2795"
"58.1000","0.2000","794.4461"
"58.1200","0.2001","794.5337"
"58.1400","0.2001","794.5644"
"58.1600","0.2002","794.5593"
"58.1800","0.2003","794.6349"
"58.2000","0.2003","794.7643"
"58.2200","0.2004","794.9124"
"58.2400","0.2005","795.0107"
"58.2600","0.2005","795.1253"
"58.2800","0.2006","795.2152"
"58.3000","0.2007","795.2306"
"58.3200","0.2007","795.2519"
"58.3400","0.2008","795.4143"
"58.3600","0.2009","795.6655"
"58.3800","0.2009","795.8577"
"58.4000","0.2010","795.9217"
"58.4200","0.2011","795.8647"
"58.4400","0.2011","795.8437"
"58.4600","0.2012","795.9937"
"58.4800","0.2013","796.2768"
"58.5000","0.2013","796.4697"
"58.5200","0.2014","796.4601"
"58.5400","0.2015","796.3832"
"58.5600","0.2015","796.3077"
"58.5800","0.2016","796.3179"
"58.6000","0.2017","796.4517"
"58.6200","0.2017","796.6801"
"58.6400","0.2018","796.8632"
"58.6600","0.2019","797.0027"
"58.6800","0.2019","797.0673"
"58.7000","0.2020","797.0084"
"58.7200","0.2021","797.0080"
"58.7400","0.2021","797.0690"
"58.7600","0.2022","797.2394"
"58.7800","0.2023","797.4395"
"58.8000","0.2023","797.6212"
"58.8200","0.2024","797.6939"
"58.8400","0.2025","797.6075"
"58.8600","0.2025","797.5213"
"58.8800","0.2026","797.6177"
"58.9000","0.2027","797.8662"
"58.9200","0.2027","798.0099"
"58.9400","0.2028","797.9788"
"58.9600","0.2029","797.8417"
"58.9800","0.2029","797.7336"
"59.0000","0.2030","797.7937"
"59.0200","0.2031","798.0097"
"59.0400","0.2031","798.1826"
"59.0600","0.2032","798.2372"
"59.0800","0.2033","798.2769"
"59.1000","0.2033","798.3289"
"59.1200","0.2034","798.4167"
"59.1400","0.2035","798.5875"
"59.1600","0.2035","798.8727"
"59.1800","0.2036","799.1508"
"59.2000","0.2037","799.3720"
"59.2200","0.2037","799.4920"
"59.2400","0.2038","799.4987"
"59.2600","0.2039","799.4820"
"59.2800","0.2039","799.6054"
"59.3000","0.2040","799.9445"
"59.3200","0.2041","800.2931"
"59.3400","0.2041","800.5606"
"59.3600","0.2042","800.7236"
"59.3800","0.2043","800.8030"
"59.4000","0.2043","800.9208"
"59.4200","0.2044","801.2116"
"59.4400","0.2045","801.6592"
"59.4600","0.2045","801.9581"
"59.4800","0.2046","802.0814"
"59.5000","0.2047","802.1752"
"59.5200","0.2047","802.2735"
"59.5400","0.2048","802.4829"
"59.5600","0.2049","802.7674"
"59.5800","0.2049","803.0448"
"59.6000","0.2050","803.2112"
"59.6200","0.2051","803.3365"
"59.6400","0.2051","803.3686"
"59.6600","0.2052","803.3013"
"59.6800","0.2053","803.2873"
"59.7000","0.2053","803.3980"
"59.7200","0.2054","803.5337"
"59.7400","0.2055","803.5487"
"59.7600","0.2055","803.5017"
"59.7800","0.2056","803.4440"
"59.8000","0.2057","803.4042"
"59.8200","0.2057","803.5402"
"59.8400","0.2058","803.8803"
"59.8600","0.2059","804.2234"
"59.8800","0.2059","804.4582"
"59.9000","0.2060","804.5932"
"59.9200","0.2061","804.6305"
"59.9400","0.2061","804.7327"
"59.9600","0.2062","804.9894"
"59.9800","0.2063","805.3239"
"60.0000","0.2063","805.5231"
"60.0200","0.2064","805.6049"
"60.0400","0.2065","805.6662"
"60.0600","0.2065","805.6979"
"60.0800","0.2066","805.7430"
"60.1000","0.2067","805.8444"
"60.1200","0.2067","805.9902"
"60.1400","0.2068","806.1515"
"60.1600","0.2069","806.3084"
"60.1800","0.2069","806.3672"
"60.2000","0.2070","806.3050"
"60.2200","0.2071","806.3326"
"60.2400","0.2071","806.6009"
"60.2600","0.2072","806.9138"
"60.2800","0.2073","807.1666"
"60.3000","0.2073","807.2945"
"60.3200","0.2074","807.3141"
"60.3400","0.2075","807.3222"
"60.3600","0.2075","807.4087"
"60.3800","0.2076","807.5932"
"60.4000","0.2077","807.7549"
"60.4200","0.2077","807.8172"
"60.4400","0.2078","807.7728"
"60.4600","0.2079","807.6441"
"60.4800","0.2079","807.5362"
"60.5000","0.2080","807.5101"
"60.5200","0.2081","807.5983"
"60.5400","0.2081","807.6248"
"60.5600","0.2082","807.5747"
"60.5800","0.2083","807.4924"
"60.6000","0.2083","807.3048"
"60.6200","0.2084","807.0616"
"60.6400","0.2085","806.8757"
"60.6600","0.2085","806.8244"
"60.6800","0.2086","806.8469"
"60.7000","0.2087","806.8743"
"60.7200","0.2087","806.8866"
"60.7400","0.2088","806.8659"
"60.7600","0.2089","806.9293"
"60.7800","0.2089","807.1634"
"60.8000","0.2090","807.4716"
"60.8200","0.2091","807.6386"
"60.8400","0.2091","807.6913"
"60.8600","0.2092","807.6910"
"60.8800","0.2093","807.6845"
"60.9000","0.2093","807.7258"
"60.9200","0.2094","807.7919"
"60.9400","0.2095","807.7863"
"60.9600","0.2095","807.6403"
"60.9800","0.2096","807.4823"
"61.0000","0.2097","807.3901"
"61.0200","0.2097","807.3966"
"61.0400","0.2098","807.5000"
"61.0600","0.2099","807.6432"
"61.0800","0.2099","807.7251"
"61.1000","0.2100","807.7467"
"61.1200","0.2101","807.7092"
"61.1400","0.2101","807.5783"
"61.1600","0.2102","807.4335"
"61.1800","0.2103","807.4640"
"61.2000","0.2103","807.7149"
"61.2200","0.2104","808.0420"
"61.2400","0.2105","808.2909"
"61.2600","0.2105","808.4047"
"61.2800","0.2106","808.4508"
"61.3000","0.2107","808.6583"
"61.3200","0.2107","809.0758"
"61.3400","0.2108","809.5661"
"61.3600","0.2109","809.8495"
"61.3800","0.2109","809.9780"
"61.4000","0.2110","810.0394"
"61.4200","0.2111","810.1112"
"61.4400","0.2111","810.2204"
"61.4600","0.2112","810.3706"
"61.4800","0.2113","810.5136"
"61.5000","0.2113","810.5569"
"61.5200","0.2114","810.5431"
"61.5400","0.2115","810.4440"
"61.5600","0.2115","810.3786"
"61.5800","0.2116","810.3768"
"61.6000","0.2117","810.4686"
"61.6200","0.2117","810.6082"
"61.6400","0.2118","810.7250"
"61.6600","0.2119","810.7987"
"61.6800","0.2119","810.7278"
"61.7000","0.2120","810.5628"
"61.7200","0.2121","810.5574"
"61.7400","0.2121","810.8194"
"61.7600","0.2122","811.0536"
"61.7800","0.2123","811.1231"
"61.8000","0.2123","811.0759"
"61.8200","0.2124","811.0320"
"61.8400","0.2125","811.1672"
"61.8600","0.2125","811.4916"
"61.8800","0.2126","811.8862"
"61.9000","0.2127","812.1283"
"61.9200","0.2127","812.2817"
"61.9400","0.2128","812.4573"
"61.9600","0.2129","812.6242"
"61.9800","0.2129","812.8646"
"62.0000","0.2130","813.2414"
"62.0200","0.2131","813.6813"
"62.0400","0.2131","814.0013"
"62.0600","0.2132","814.1630"
"62.0800","0.2133","814.1871"
"62.1000","0.2133","814.1110"
"62.1200","0.2134","814.1337"
"62.1400","0.2135","814.3576"
"62.1600","0.2135","814.6520"
"62.1800","0.2136","814.8368"
"62.2000","0.2137","814.9075"
"62.2200","0.2137","814.8469"
"62.2400","0.2138","814.7558"
"62.2600","0.2139","814.8074"
"62.2800","0.2139","815.0442"
"62.3000","0.2140","815.1972"
"62.3200","0.2141","815.1499"
"62.3400","0.2141","815.0397"
"62.3600","0.2142","814.9699"
"62.3800","0.2143","814.9837"
"62.4000","0.2143","815.1122"
"62.4200","0.2144","815.3051"
"62.4400","0.2145","815.3883"
"62.4600","0.2145","815.4165"
"62.4800","0.2146","815.3626"
"62.5000","0.2147","815.0847"
"62.5200","0.2147","814.8200"
"62.5400","0.2148","814.7667"
"62.5600","0.2149","814.9698"
"62.5800","0.2149","815.1510"
"62.6000","0.2150","815.1876"
"62.6200","0.2151","815.0985"
"62.6400","0.2151","814.9339"
"62.6600","0.2152","814.8779"
"62.6800","0.2153","815.0856"
"62.7000","0.2153","815.4625"
"62.7200","0.2154","815.7730"
"62.7400","0.2155","815.8817"
"62.7600","0.2155","815.8180"
"62.7800","0.2156","815.7119"
"62.8000","0.2157","815.7074"
"62.8200","0.2157","815.8454"
"62.8400","0.2158","815.8858"
"62.8600","0.2159","815.7872"
"62.8800","0.2159","815.6659"
"62.9000","0.2160","815.5911"
"62.9200","0.2161","815.5614"
"62.9400","0.2161","815.5372"
"62.9600","0.2162","815.5185"
"62.9800","0.2163","815.5064"
"63.0000","0.2163","815.5401"
"63.0200","0.2164","815.5597"
"63.0400","0.2165","815.4850"
"63.0600","0.2165","815.4660"
"63.0800","0.2166","815.6410"
"63.1000","0.2167","816.0242"
"63.1200","0.2167","816.3348"
"63.1400","0.2168","816.4764"
"63.1600","0.2169","816.4704"
"63.1800","0.2169","816.3972"
"63.2000","0.2170","816.3679"
"63.2200","0.2171","816.4977"
"63.2400","0.2171","816.7387"
"63.2600","0.2172","816.9110"
"63.2800","0.2173","817.0347"
"63.3000","0.2173","817.1331"
"63.3200","0.2174","817.2288"
"63.3400","0.2175","817.4201"
"63.3600","0.2175","817.6964"
"63.3800","0.2176","817.9127"
"63.4000","0.2177","818.0301"
"63.4200","0.2177","818.1336"
"63.4400","0.2178","818.2780"
"63.4600","0.2179","818.4761"
"63.4800","0.2179","818.7737"
"63.5000","0.2180","819.1172"
"63.5200","0.2181","819.4139"
"63.5400","0.2181","819.6497"
"63.5600","0.2182","819.7694"
"63.5800","0.2183","819.7609"
"63.6000","0.2183","819.8010"
"63.6200","0.2184","820.0520"
"63.6400","0.2185","820.4875"
"63.6600","0.2185","820.8370"
"63.6800","0.2186","821.0784"
"63.7000","0.2187","821.2724"
"63.7200","0.2187","821.4418"
"63.7400","0.2188","821.6346"
"63.7600","0.2189","821.8383"
"63.7800","0.2189","822.0475"
"63.8000","0.2190","822.2982"
"63.8200","0.2191","822.6023"
"63.8400","0.2191","822.9523"
"63.8600","0.2192","823.2708"
"63.8800","0.2193","823.5964"
"63.9000","0.2193","823.9147"
"63.9200","0.2194","824.1191"
"63.9400","0.2195","824.2593"
"63.9600","0.2195","824.4141"
"63.9800","0.2196","824.5503"
"64.0000","0.2197","824.5824"
"64.0200","0.2197","824.6574"
"64.0400","0.2198","824.8884"
"64.0600","0.2199","825.1811"
"64.0800","0.2199","825.3078"
"64.1000","0.2200","825.1388"
"64.1200","0.2201","824.8218"
"64.1400","0.2201","824.6783"
"64.1600","0.2202","824.8488"
"64.1800","0.2203","825.1777"
"64.2000","0.2203","825.3472"
"64.2200","0.2204","825.3759"
"64.2400","0.2205","825.4181"
"64.2600","0.2205","825.4934"
"64.2800","0.2206","825.6179"
"64.3000","0.2207","825.8129"
"64.3200","0.2207","826.0485"
"64.3400","0.2208","826.1860"
"64.3600","0.2209","826.2233"
"64.3800","0.2209","826.1455"
"64.4000","0.2210","825.9785"
"64.4200","0.2211","825.8200"
"64.4400","0.2211","825.7243"
"64.4600","0.2212","825.6652"
"64.4800","0.2213","825.6307"
"64.5000","0.2213","825.6581"
"64.5200","0.2214","825.6889"
"64.5400","0.2215","825.6979"
"64.5600","0.2215","825.8237"
"64.5800","0.2216","826.1449"
"64.6000","0.2217","826.5211"
"64.6200","0.2217","826.6844"
"64.6400","0.2218","826.5286"
"64.6600","0.2219","826.1446"
"64.6800","0.2219","825.7713"
"64.7000","0.2220","825.5591"
"64.7200","0.2221","825.4478"
"64.7400","0.2221","825.1913"
"64.7600","0.2222","824.8258"
"64.7800","0.2223","824.4869"
"64.8000","0.2223","824.2430"
"64.8200","0.2224","824.1896"
"64.8400","0.2225","824.3161"
"64.8600","0.2225","824.6116"
"64.8800","0.2226","824.8376"
"64.9000","0.2227","824.9733"
"64.9200","0.2227","824.9719"
"64.9400","0.2228","824.8468"
"64.9600","0.2229","824.7340"
"64.9800","0.2229","824.7720"
"65.0000","0.2230","824.9893"
"65.0200","0.2231","825.1477"
"65.0400","0.2231","825.1629"
"65.0600","0.2232","825.0702"
"65.0800","0.2233","824.9361"
"65.1000","0.2233","824.9659"
"65.1200","0.2234","825.2297"
"65.1400","0.2235","825.5754"
"65.1600","0.2235","825.7546"
"65.1800","0.2236","825.7726"
"65.2000","0.2237","825.7468"
